ordernumber;instock;_additionaltext;_supplier;_price
3734.038;2;;Primus;
3734.041;1;;Primus;
3734.043;1;;Primus;
3734.044;2;;Primus;
3734.045;4;;Primus;
3734.046;2;;Primus;
3734.048;2;;Primus;
3741.000;13;;Primus;
3741.002;29;;Primus;
3741.003;5;;Primus;
3741.005;2;;Primus;
3741.006;35;;Primus;
3741.008;23;;Primus;
3741.009;23;;Primus;
3741.010;17;;Primus;
3741.011;13;;Primus;
3741.012;16;;Primus;
3741.014;12;;Primus;
3741.015;5;;Primus;
3741.016;20;;Primus;
3741.017;47;;Primus;
3741.018;17;;Primus;
3741.020;14;;Primus;
3741.021;34;;Primus;
3741.022;8;;Primus;
3741.023;14;;Primus;
3741.024;44;;Primus;
3741.025;2;;Primus;
3741.026;31;;Primus;
3741.027;30;;Primus;
3741.028;8;;Primus;
3741.029;4;;Primus;
3741.030;183;;Primus;
3741.031;6;;Primus;
3741.032;20;;Primus;
3741.033;63;;Primus;
3741.034;250;;Primus;
3741.035;88;;Primus;
3741.036;175;;Primus;
3741.037;116;;Primus;
3741.038;40;;Primus;
3741.040;18;;Primus;
3741.041;27;;Primus;
3741.042;15;;Primus;
3741.043;1;;Primus;
3741.044;31;;Primus;
3741.974;33;;Primus;
3743.000;48;;Primus;
3743.001;2;;Primus;
3743.005;17;;Primus;
3743.006;39;;Primus;
3743.007;33;;Primus;
3743.008;32;;Primus;
3743.009;33;;Primus;
3743.010;18;;Primus;
3743.012;33;;Primus;
3743.013;14;;Primus;
3743.014;39;;Primus;
3743.015;33;;Primus;
3743.016;49;;Primus;
3743.017;7;;Primus;
3743.019;6;;Primus;
3743.020;43;;Primus;
3743.021;12;;Primus;
3743.022;11;;Primus;
3743.023;15;;Primus;
3743.024;9;;Primus;
3743.025;22;;Primus;
3743.026;14;;Primus;
3743.028;21;;Primus;
3743.029;15;;Primus;
3743.030;25;;Primus;
3743.031;26;;Primus;
3743.032;17;;Primus;
3743.034;32;;Primus;
3743.035;49;;Primus;
3743.036;45;;Primus;
3743.037;9;;Primus;
3743.038;13;;Primus;
3743.039;11;;Primus;
3743.040;18;;Primus;
3743.041;15;;Primus;
3745.002;7;;Primus;
3745.004;1;;Primus;
3745.005;1;;Primus;
3745.006;6;;Primus;
3745.007;3;;Primus;
3745.010;2;;Primus;
3745.014;15;;Primus;
3755.000;14;;Primus;
38112001;1;;Primus;
38161007;19;;Primus;
38163005;168;;Primus;
38163009;1158;;Primus;
38163010;25;;Primus;
38163011;1439;;Primus;
38181010;3;;Primus;
38333002;44;;Primus;
38333007;149;;Primus;
38333008;124;;Primus;
38333009;143;;Primus;
39163006;170;;Primus;
39163007;275;;Primus;
39163009;99;;Primus;
39333001;20;;Primus;
39333004;157;;Primus;
400.0209;1;;Primus;
4004.000;24;;Primus;
4005.030;2;;Primus;
4005.040;1;;Primus;
4005.072;1;;Primus;
4005.088;1;;Primus;
4005.090;1;;Primus;
4005.112;1;;Primus;
4005.122;209;;Primus;
4005.137;6;;Primus;
4005.149;131;;Primus;
4005.168;1;;Primus;
4005.174;18;;Primus;
4005.176;3;;Primus;
4005.182;35;;Primus;
4005.186;3;;Primus;
4009.015;220;;Primus;
4011.002;1;;Primus;
4011.004;7;;Primus;
4011.010;13;;Primus;
4011.012;7;;Primus;
4011.013;18;;Primus;
4011.014;25;;Primus;
4011.016;36;;Primus;
4011.019;33;;Primus;
4011.020;27;;Primus;
4011.021;23;;Primus;
4011.022;456;;Primus;
4011.023;374;;Primus;
4011.024;32;;Primus;
4011.025;340;;Primus;
4011.026;350;;Primus;
4011.027;78;;Primus;
4011.028;425;;Primus;
4011.029;4;;Primus;
4011.030;386;;Primus;
4011.032;193;;Primus;
4011.033;222;;Primus;
4011.034;378;;Primus;
4011.035;516;;Primus;
4011.036;4;;Primus;
4011.037;24;;Primus;
4011.038;20;;Primus;
4011.039;38;;Primus;
4011.041;189;;Primus;
4011.042;455;;Primus;
4011.043;675;;Primus;
4011.044;42;;Primus;
4011.045;3;;Primus;
4011.048;2;;Primus;
4012.000;15;;Primus;
40122017;9;;Primus;
40122019;11;;Primus;
40122021;43;;Primus;
40122022;20;;Primus;
4013.000;41;;Primus;
4013.001;232;;Primus;
4013.002;15;;Primus;
4013.003;61;;Primus;
4013.004;181;;Primus;
4013.005;14;;Primus;
4013.006;115;;Primus;
4013.007;116;;Primus;
4013.009;177;;Primus;
4013.010;132;;Primus;
4013.011;80;;Primus;
4013.012;212;;Primus;
4013.013;205;;Primus;
4013.014;293;;Primus;
4013.015;47;;Primus;
4013.016;168;;Primus;
4013.017;47;;Primus;
4013.018;46;;Primus;
4013.019;91;;Primus;
4013.020;240;;Primus;
4013.022;105;;Primus;
4013.023;29;;Primus;
4013.024;49;;Primus;
4013.025;25;;Primus;
4013.026;198;;Primus;
4013.027;162;;Primus;
4013.028;41;;Primus;
4013.029;177;;Primus;
4013.030;5;;Primus;
4013.031;169;;Primus;
4013.032;183;;Primus;
4013.033;206;;Primus;
4013.038;2;;Primus;
4013.040;1;;Primus;
4013.044;1;;Primus;
4013.045;1;;Primus;
4013.046;1;;Primus;
4013.048;1;;Primus;
4013.049;3;;Primus;
4015.000;1;;Primus;
4015.004;7;;Primus;
4015.006;14;;Primus;
4015.016;7;;Primus;
40163033;161;;Primus;
40163034;116;;Primus;
40163036;3098;;Primus;
40163037;2948;;Primus;
40173018;7;;Primus;
40173019;904;;Primus;
40181011;18;;Primus;
40181012;22;;Primus;
4021.003;28;;Primus;
4021.007;72;;Primus;
4021.008;6;;Primus;
4021.012;1;;Primus;
4021.016;1;;Primus;
4021.019;43;;Primus;
4021.021;24;;Primus;
4021.030;8;;Primus;
4021.031;29;;Primus;
4021.033;277;;Primus;
4021.034;15;;Primus;
4021.035;245;;Primus;
4021.038;255;;Primus;
4021.039;131;;Primus;
4021.040;43;;Primus;
4021.041;1112;;Primus;
4021.043;1;;Primus;
4021.050;24;;Primus;
4021.057;380;;Primus;
4021.139;85;;Primus;
4021.141;14;;Primus;
4021.143;972;;Primus;
4021.144;1375;;Primus;
4021.145;415;;Primus;
4021.146;769;;Primus;
4021.147;1413;;Primus;
4021.153;755;;Primus;
4021.154;756;;Primus;
4021.155;936;;Primus;
4021.156;992;;Primus;
4021.157;1093;;Primus;
4021.158;225;;Primus;
4021.161;649;;Primus;
4021.162;245;;Primus;
4021.163;416;;Primus;
4021.164;976;;Primus;
4021.165;736;;Primus;
4021.166;617;;Primus;
4021.167;975;;Primus;
4021.168;395;;Primus;
4021.169;776;;Primus;
4021.181;175;;Primus;
4021.183;61;;Primus;
4021.194;276;;Primus;
4021.197;605;;Primus;
4021.198;482;;Primus;
4021.199;816;;Primus;
4021.200;3;;Primus;
4021.201;1;;Primus;
4021.203;2;;Primus;
4021.204;1;;Primus;
4021.209;26;;Primus;
4021.212;23;;Primus;
4021.223;156;;Primus;
4021.224;119;;Primus;
4021.225;245;;Primus;
4021.226;121;;Primus;
4021.227;36;;Primus;
4021.228;28;;Primus;
4023.000;33;;Primus;
4023.001;112;;Primus;
4023.003;52;;Primus;
4023.004;57;;Primus;
4023.005;72;;Primus;
4023.006;81;;Primus;
4023.007;42;;Primus;
4023.008;112;;Primus;
4023.009;41;;Primus;
4023.010;55;;Primus;
4023.011;25;;Primus;
4023.012;16;;Primus;
4023.013;68;;Primus;
4023.014;146;;Primus;
4023.016;55;;Primus;
4023.018;18;;Primus;
4023.020;3;;Primus;
4023.022;82;;Primus;
4023.023;32;;Primus;
4023.024;106;;Primus;
4023.025;176;;Primus;
4023.026;114;;Primus;
4023.027;122;;Primus;
4023.028;105;;Primus;
4023.029;104;;Primus;
4023.030;66;;Primus;
4023.033;45;;Primus;
4023.034;46;;Primus;
4023.035;37;;Primus;
4023.036;35;;Primus;
4023.037;36;;Primus;
4023.038;53;;Primus;
4023.039;53;;Primus;
4023.041;60;;Primus;
4023.049;75;;Primus;
4023.050;92;;Primus;
4023.051;1;;Primus;
4023.053;1;;Primus;
4023.055;1;;Primus;
4023.056;2;;Primus;
4023.060;3;;Primus;
4023.061;1;;Primus;
4023.064;17;;Primus;
4025.001;11;;Primus;
4025.012;34;;Primus;
4025.016;6;;Primus;
4025.022;2;;Primus;
4025.046;85;;Primus;
4025.053;61;;Primus;
4025.054;61;;Primus;
4025.060;348;;Primus;
4026.000;2;;Primus;
4027.012;194;;Primus;
4029.003;324;;Primus;
4029.005;65;;Primus;
4029.006;97;;Primus;
4029.007;144;;Primus;
4029.008;404;;Primus;
4029.009;394;;Primus;
4029.010;255;;Primus;
4029.011;146;;Primus;
4029.013;132;;Primus;
4029.014;330;;Primus;
4029.015;337;;Primus;
4029.017;387;;Primus;
4029.018;123;;Primus;
4029.019;137;;Primus;
4029.020;312;;Primus;
4029.021;453;;Primus;
4029.022;671;;Primus;
4029.023;900;;Primus;
4029.024;610;;Primus;
4029.026;744;;Primus;
4029.027;247;;Primus;
4029.028;181;;Primus;
4029.029;555;;Primus;
4029.030;776;;Primus;
4029.031;392;;Primus;
4029.032;5863;;Primus;
4029.036;391;;Primus;
4029.038;36;;Primus;
4029.043;338;;Primus;
4029.047;77;;Primus;
4029.048;6;;Primus;
4029.050;1;;Primus;
4029.051;52;;Primus;
4031.002;8;;Primus;
4031.004;2;;Primus;
4031.005;1;;Primus;
4031.006;4;;Primus;
4031.007;47;;Primus;
4031.008;3;;Primus;
4033.001;19;;Primus;
40333008;6;;Primus;
40333010;1;;Primus;
40333012;18;;Primus;
40333013;259;;Primus;
4035.004;7;;Primus;
4035.007;16;;Primus;
4043.011;16;;Primus;
4043.021;15;;Primus;
4043.024;25;;Primus;
4043.025;39;;Primus;
4043.026;4;;Primus;
4043.027;6;;Primus;
4043.028;141;;Primus;
4043.038;46;;Primus;
4043.041;9;;Primus;
4043.042;74;;Primus;
4051.010;270;;Primus;
4051.014;22;;Primus;
4051.018;361;;Primus;
4051.019;30;;Primus;
4051.020;3;;Primus;
4051.021;15;;Primus;
4051.023;11;;Primus;
4051.025;12;;Primus;
4051.026;107;;Primus;
4051.027;4;;Primus;
4051.028;14;;Primus;
4051.029;17;;Primus;
4051.030;4;;Primus;
4051.031;5;;Primus;
4051.032;51;;Primus;
4053.001;127;;Primus;
4055.007;270;;Primus;
4055.008;6;;Primus;
4061.005;43;;Primus;
4061.006;21;;Primus;
4061.007;6;;Primus;
4061.008;34;;Primus;
4061.010;2;;Primus;
4061.013;1;;Primus;
4061.015;8;;Primus;
4071.017;6;;Primus;
4095.012;4;;Primus;
4095.021;27;;Primus;
4098.003;7;;Primus;
4098.018;4;;Primus;
4098.019;17;;Primus;
4098.024;9;;Primus;
4098.025;1;;Primus;
4098.026;4;;Primus;
4098.027;13;;Primus;
4098.029;6;;Primus;
4098.030;1;;Primus;
4098.031;42;;Primus;
4098.032;8;;Primus;
4098.033;9;;Primus;
4098.034;32;;Primus;
4098.036;15;;Primus;
4098.038;45;;Primus;
4098.039;42;;Primus;
4098.040;20;;Primus;
4098.041;8;;Primus;
4098.042;42;;Primus;
4098.043;4;;Primus;
4098.044;53;;Primus;
4098.045;2;;Primus;
4098.046;43;;Primus;
4098.063;104;;Primus;
4098.065;20;;Primus;
4098.068;26;;Primus;
4098.089;17;;Primus;
4098.203;253;;Primus;
4098.204;17;;Primus;
4098.205;58;;Primus;
4098.206;22;;Primus;
4098.209;1;;Primus;
4101.003;29;;Primus;
4111.004;19;;Primus;
4111.111;1;;Primus;
4113.000;6;;Primus;
4113.009;2;;Primus;
4113.015;1;;Primus;
4113.018;3;;Primus;
4113.065;2;;Primus;
4113.067;2;;Primus;
4113.079;1;;Primus;
4113.080;1;;Primus;
4113.087;1;;Primus;
4114.006;1;;Primus;
4114.009;3;;Primus;
4114.011;2;;Primus;
4125.003;413;;Primus;
4131.000;2;;Primus;
4191.099;1;;Primus;
4193.002;4;;Primus;
4193.006;1;;Primus;
42112015;4;;Primus;
42122018;7;;Primus;
42163012;165;;Primus;
42163014;381;;Primus;
42163017;71;;Primus;
42163018;38;;Primus;
42181008;42;;Primus;
4221.002;3;;Primus;
42233001;179;;Primus;
42333007;34;;Primus;
42333008;36;;Primus;
4251.000;26;;Primus;
4251.001;257;;Primus;
4251.002;267;;Primus;
4251.003;141;;Primus;
4251.004;235;;Primus;
4251.005;294;;Primus;
4251.006;279;;Primus;
4251.007;287;;Primus;
4251.008;340;;Primus;
4251.009;271;;Primus;
4251.010;192;;Primus;
4251.011;162;;Primus;
4251.012;233;;Primus;
4251.013;216;;Primus;
4251.014;157;;Primus;
4251.015;186;;Primus;
4251.016;4182;;Primus;
4251.017;187;;Primus;
4251.018;222;;Primus;
4251.019;69;;Primus;
4251.020;155;;Primus;
4251.021;223;;Primus;
4251.022;109;;Primus;
4251.023;195;;Primus;
4251.024;201;;Primus;
4251.025;401;;Primus;
4251.026;258;;Primus;
4251.027;312;;Primus;
4251.028;233;;Primus;
4251.030;174;;Primus;
4251.031;210;;Primus;
4251.032;130;;Primus;
4251.033;77;;Primus;
4251.034;217;;Primus;
4251.035;170;;Primus;
4251.036;174;;Primus;
4251.900;1160;;Primus;
4253.000;1241;;Primus;
4253.001;323;;Primus;
4253.003;23;;Primus;
4253.005;571;;Primus;
4253.006;83;;Primus;
4253.007;16;;Primus;
4253.008;65;;Primus;
4253.009;50;;Primus;
4253.011;33;;Primus;
4253.012;1;;Primus;
4253.013;37;;Primus;
4253.014;57;;Primus;
4253.016;17;;Primus;
4253.017;16;;Primus;
4253.018;80;;Primus;
4253.021;1;;Primus;
4253.022;42;;Primus;
4253.023;45;;Primus;
4253.024;3;;Primus;
4253.025;56;;Primus;
4253.026;49;;Primus;
4253.028;22;;Primus;
4253.029;22;;Primus;
4253.030;73;;Primus;
4253.031;60;;Primus;
4253.032;31;;Primus;
4253.033;29;;Primus;
4253.034;20;;Primus;
4253.035;38;;Primus;
4253.036;34;;Primus;
4260.004;1;;Primus;
4325.003;476;;Primus;
4331.000;25;;Primus;
4334.005;10;;Primus;
4334.025;42;;Primus;
4334.029;52;;Primus;
4334.030;21;;Primus;
4334.039;43;;Primus;
4334.054;8;;Primus;
4334.102;572;;Primus;
4334.103;721;;Primus;
4334.104;407;;Primus;
4334.105;596;;Primus;
4334.106;190;;Primus;
4334.110;257;;Primus;
4334.111;798;;Primus;
4334.112;572;;Primus;
4334.113;672;;Primus;
4334.114;491;;Primus;
4334.115;447;;Primus;
4334.116;451;;Primus;
4334.117;212;;Primus;
4334.118;397;;Primus;
4334.119;396;;Primus;
4334.120;677;;Primus;
4334.121;119;;Primus;
4334.123;327;;Primus;
4334.124;246;;Primus;
4334.125;315;;Primus;
4334.126;258;;Primus;
4334.127;269;;Primus;
4334.129;35;;Primus;
4334.130;55;;Primus;
4334.133;255;;Primus;
4334.134;99;;Primus;
4334.135;660;;Primus;
4334.136;489;;Primus;
4334.140;106;;Primus;
4334.150;498;;Primus;
4334.151;567;;Primus;
4334.167;32;;Primus;
43613002;8;;Primus;
4391.001;6;;Primus;
4391.011;156;;Primus;
4395.001;2;;Primus;
4401.000;6;;Primus;
4401.001;12;;Primus;
4401.002;2;;Primus;
4401.003;9;;Primus;
4401.004;3;;Primus;
4401.005;5;;Primus;
4401.010;4;;Primus;
4401.014;8;;Primus;
4401.015;6;;Primus;
4401.018;3;;Primus;
4401.019;3;;Primus;
4401.020;2;;Primus;
4401.021;3;;Primus;
4401.025;38;;Primus;
4401.026;11;;Primus;
4401.027;14;;Primus;
4401.028;35;;Primus;
4401.029;66;;Primus;
4401.030;34;;Primus;
4401.031;40;;Primus;
4401.032;32;;Primus;
4401.033;30;;Primus;
4401.034;29;;Primus;
4401.035;42;;Primus;
4401.036;68;;Primus;
4401.037;61;;Primus;
4401.038;58;;Primus;
4401.039;29;;Primus;
4401.040;24;;Primus;
4401.041;41;;Primus;
4401.042;23;;Primus;
4401.043;141;;Primus;
4401.044;33;;Primus;
4401.045;58;;Primus;
4401.046;39;;Primus;
4401.047;45;;Primus;
4401.048;28;;Primus;
4401.049;60;;Primus;
4401.050;59;;Primus;
4401.051;54;;Primus;
4401.052;44;;Primus;
4401.053;32;;Primus;
4401.054;33;;Primus;
4401.055;53;;Primus;
4401.056;44;;Primus;
4401.057;46;;Primus;
4401.058;19;;Primus;
4401.059;18;;Primus;
4401.060;24;;Primus;
4401.061;36;;Primus;
4401.062;20;;Primus;
4401.063;25;;Primus;
4401.064;53;;Primus;
4401.065;33;;Primus;
4401.066;22;;Primus;
4401.067;39;;Primus;
4401.068;40;;Primus;
4401.069;27;;Primus;
4401.070;4;;Primus;
44021024;9;;Primus;
44021027;5;;Primus;
44021028;3;;Primus;
44021029;66;;Primus;
4403.000;3;;Primus;
4403.001;10;;Primus;
4403.002;12;;Primus;
4403.003;4;;Primus;
4403.004;4;;Primus;
4403.007;20;;Primus;
4403.008;5;;Primus;
4403.011;47;;Primus;
4403.013;25;;Primus;
4403.016;2;;Primus;
4403.017;17;;Primus;
4403.018;7;;Primus;
4403.019;10;;Primus;
4403.020;10;;Primus;
4403.021;3;;Primus;
4403.025;45;;Primus;
4403.027;4;;Primus;
4403.028;4;;Primus;
4403.029;13;;Primus;
4403.034;4;;Primus;
4403.035;43;;Primus;
4403.037;39;;Primus;
4403.038;23;;Primus;
4403.039;37;;Primus;
4403.040;3;;Primus;
4403.042;14;;Primus;
4403.044;1;;Primus;
4403.045;28;;Primus;
4403.046;7;;Primus;
4403.047;14;;Primus;
4403.048;18;;Primus;
4403.049;27;;Primus;
4403.050;30;;Primus;
4403.051;6;;Primus;
4403.052;20;;Primus;
4403.053;15;;Primus;
4403.054;22;;Primus;
4403.056;29;;Primus;
4403.057;33;;Primus;
4403.058;4;;Primus;
4403.059;26;;Primus;
4403.060;34;;Primus;
4403.061;17;;Primus;
4403.062;1;;Primus;
4403.063;16;;Primus;
4403.064;14;;Primus;
4403.065;38;;Primus;
4403.066;9;;Primus;
4403.067;56;;Primus;
4403.069;1;;Primus;
4403.070;1;;Primus;
4403.071;20;;Primus;
4405.003;29;;Primus;
4405.004;23;;Primus;
4405.013;19;;Primus;
4405.024;4;;Primus;
4405.027;18;;Primus;
4405.030;1;;Primus;
4410.001;7;;Primus;
4410.004;4;;Primus;
44681001;17;;Primus;
44683001;27;;Primus;
45162015;2;;Primus;
45162017;3;;Primus;
45162018;5;;Primus;
45162020;12;;Primus;
45163008;12;;Primus;
45163013;36;;Primus;
45163015;27;;Primus;
45163017;21;;Primus;
45169011;999999;;Primus;
45173001;4;;Primus;
45173006;1;;Primus;
45173008;5;;Primus;
45173010;1;;Primus;
45181001;2;;Primus;
45181004;8;;Primus;
45181005;3;;Primus;
45181008;2;;Primus;
45189001;3;;Primus;
45212007;1;;Primus;
45221001;37;;Primus;
45243001;4;;Primus;
45323008;48;;Primus;
45622001;84;;Primus;
46212015;9;;Primus;
46222012;1;;Primus;
46222016;8;;Primus;
46222017;2;;Primus;
46222018;23;;Primus;
47133013;158;;Primus;
47143001;1;;Primus;
47173020;30;;Primus;
47181016;54;;Primus;
47182005;13;;Primus;
47716001;2;;Primus;
47716002;1;;Primus;
50011041;1;;Primus;
50012001;1;;Primus;
50021014;14;;Primus;
5004.008;21;;Primus;
5004.009;2;;Primus;
5004.012;8;;Primus;
5005.049;168;;Primus;
5005.107;3;;Primus;
5005.114;41;;Primus;
5005.125;1;;Primus;
5005.131;1;;Primus;
5005.135;38;;Primus;
5005.137;4;;Primus;
5005.144;1;;Primus;
5005.145;1;;Primus;
5005.148;10;;Primus;
5005.149;293;;Primus;
5005.150;1181;;Primus;
50061001;107;;Primus;
5007.001;36;;Primus;
5009.018;10;;Primus;
5009.030;131;;Primus;
50112017;2;;Primus;
50112019;2;;Primus;
50121031;3;;Primus;
50121045;4;;Primus;
50121161;9;;Primus;
50121162;1;;Primus;
50121163;18;;Primus;
50121164;63;;Primus;
50122146;6;;Primus;
50122147;26;;Primus;
50122148;16;;Primus;
50123024;16;;Primus;
50131009;53;;Primus;
50131010;43;;Primus;
50131011;104;;Primus;
50131012;59;;Primus;
50133004;43;;Primus;
50133005;24;;Primus;
50133006;61;;Primus;
50133007;25;;Primus;
50163013;4;;Primus;
50163016;573;;Primus;
50173018;1;;Primus;
50173019;7;;Primus;
50173021;247;;Primus;
50181012;19;;Primus;
50181013;60;;Primus;
5020.000;3;;Primus;
5024.006;34;;Primus;
5029.001;1;;Primus;
5029.004;75;;Primus;
50333002;114;;Primus;
50333004;24;;Primus;
50333005;54;;Primus;
5034.000;66;;Primus;
50383004;147;;Primus;
50607001;118;;Primus;
50607003;378;;Primus;
50612001;32;;Primus;
50716001;16;;Primus;
50716002;8;;Primus;
50716004;4;;Primus;
50716005;3;;Primus;
50716006;10;;Primus;
50716007;9;;Primus;
50716008;7;;Primus;
50716009;3;;Primus;
50716010;1;;Primus;
50716011;1;;Primus;
50716013;4;;Primus;
50716015;2;;Primus;
50716017;7;;Primus;
50716018;8;;Primus;
50716019;3;;Primus;
50716021;1;;Primus;
50716033;1;;Primus;
50716034;2;;Primus;
50716035;1;;Primus;
50716041;1;;Primus;
50716049;1;;Primus;
50716052;1;;Primus;
50716057;2;;Primus;
50716059;1;;Primus;
50723003;5;;Primus;
50723007;5;;Primus;
50726001;18;;Primus;
50726003;8;;Primus;
50726004;1;;Primus;
50726007;11;;Primus;
50726011;6;;Primus;
50726024;1;;Primus;
50726025;7;;Primus;
50726027;1;;Primus;
50726028;1;;Primus;
50726029;4;;Primus;
50726030;6;;Primus;
50726031;6;;Primus;
50726032;2;;Primus;
50726034;1;;Primus;
50726037;2;;Primus;
50726038;1;;Primus;
50726042;2;;Primus;
50726046;1;;Primus;
50726048;16;;Primus;
50726049;15;;Primus;
50726053;2;;Primus;
50726058;2;;Primus;
50726061;11;;Primus;
50726062;9;;Primus;
50726063;7;;Primus;
50726064;10;;Primus;
50726067;3;;Primus;
50726068;4;;Primus;
50726069;1;;Primus;
50736002;6;;Primus;
50736006;16;;Primus;
50736013;7;;Primus;
50736014;9;;Primus;
50736017;1;;Primus;
50736018;15;;Primus;
50736022;1;;Primus;
50736023;3;;Primus;
50745015;7;;Primus;
50745016;1;;Primus;
50745019;28;;Primus;
50745020;40;;Primus;
50745021;40;;Primus;
50745022;28;;Primus;
50745023;9;;Primus;
5101.011;8;;Primus;
5101.015;2;;Primus;
5101.019;11;;Primus;
5101.022;1;;Primus;
5101.024;18;;Primus;
5101.026;3;;Primus;
5101.033;1;;Primus;
5101.034;1;;Primus;
5101.035;1;;Primus;
5101.036;1;;Primus;
5101.060;1;;Primus;
5101.066;5;;Primus;
5101.068;11;;Primus;
5101.071;2;;Primus;
5101.072;36;;Primus;
5101.075;5;;Primus;
5101.080;13;;Primus;
5101.082;71;;Primus;
5101.083;83;;Primus;
5101.085;2;;Primus;
5101.095;12;;Primus;
5101.097;1;;Primus;
5101.104;2;;Primus;
5101.153;1;;Primus;
5101.154;1;;Primus;
5101.168;12;;Primus;
5101.169;18;;Primus;
5101.170;16;;Primus;
5101.171;21;;Primus;
5101.172;12;;Primus;
5101.173;17;;Primus;
5101.174;10;;Primus;
5101.175;14;;Primus;
5101.176;14;;Primus;
5101.177;8;;Primus;
5101.178;16;;Primus;
5101.179;12;;Primus;
5101.180;12;;Primus;
5101.181;8;;Primus;
5101.182;6;;Primus;
5101.184;2;;Primus;
5101.185;1;;Primus;
5101.186;4;;Primus;
5101.187;3;;Primus;
5101.188;8;;Primus;
5101.189;7;;Primus;
5101.192;6;;Primus;
5101.195;3;;Primus;
5101.202;6;;Primus;
5101.203;5;;Primus;
5101.204;4;;Primus;
5101.205;7;;Primus;
5101.206;7;;Primus;
5101.207;6;;Primus;
5101.208;6;;Primus;
5101.209;5;;Primus;
5101.237;1;;Primus;
5101.238;1;;Primus;
5101.302;71;;Primus;
5102.011;1;;Primus;
5102.017;2;;Primus;
5102.020;1;;Primus;
5102.022;4;;Primus;
5102.032;1;;Primus;
5102.033;15;;Primus;
5102.034;1;;Primus;
5102.036;5;;Primus;
5102.037;5;;Primus;
5102.038;5;;Primus;
5102.039;1;;Primus;
5102.041;9;;Primus;
5102.061;4;;Primus;
5102.073;1;;Primus;
5102.082;1;;Primus;
5102.083;1;;Primus;
5102.086;1;;Primus;
5102.099;1;;Primus;
5102.121;1;;Primus;
5102.123;1;;Primus;
5102.125;1;;Primus;
5102.127;1;;Primus;
5102.130;2;;Primus;
5102.131;34;;Primus;
5102.141;1;;Primus;
5102.144;1;;Primus;
5102.151;1;;Primus;
5102.155;9;;Primus;
5102.156;59;;Primus;
5102.157;1;;Primus;
5102.158;1;;Primus;
5103.014;3;;Primus;
5103.026;1;;Primus;
5103.034;6;;Primus;
5103.038;7;;Primus;
5103.042;4;;Primus;
5103.046;4;;Primus;
5103.050;9;;Primus;
5103.052;4;;Primus;
5103.054;20;;Primus;
5103.055;15;;Primus;
5103.056;2;;Primus;
5103.078;9;;Primus;
5103.079;1;;Primus;
5103.080;3;;Primus;
5103.083;3;;Primus;
5103.084;6;;Primus;
5103.086;2;;Primus;
5103.089;1;;Primus;
5103.093;2;;Primus;
5103.096;8;;Primus;
5103.100;5;;Primus;
5103.102;32;;Primus;
5103.103;24;;Primus;
5103.104;18;;Primus;
5103.105;11;;Primus;
5103.107;8;;Primus;
5103.108;15;;Primus;
5103.110;30;;Primus;
5103.112;16;;Primus;
5103.114;3;;Primus;
5103.115;3;;Primus;
5103.116;16;;Primus;
5103.117;5;;Primus;
5103.121;3;;Primus;
5103.130;1;;Primus;
5103.139;1;;Primus;
5103.141;1;;Primus;
5103.142;11;;Primus;
5103.143;6;;Primus;
5103.144;6;;Primus;
5103.145;29;;Primus;
5103.146;9;;Primus;
5103.147;4;;Primus;
5103.148;6;;Primus;
5103.149;14;;Primus;
5103.150;6;;Primus;
5103.151;1;;Primus;
5103.157;1;;Primus;
5103.158;4;;Primus;
5103.159;1;;Primus;
5103.166;1;;Primus;
5103.168;1;;Primus;
5103.172;2;;Primus;
5103.173;1;;Primus;
5103.177;2;;Primus;
5103.178;1;;Primus;
5103.180;1;;Primus;
5103.186;2;;Primus;
5103.196;1;;Primus;
5103.199;2;;Primus;
5103.207;2;;Primus;
5103.211;1;;Primus;
5103.212;1;;Primus;
5103.213;1;;Primus;
5103.224;1;;Primus;
5103.226;1;;Primus;
5103.229;1;;Primus;
5103.231;1;;Primus;
5103.237;27;;Primus;
5103.239;1;;Primus;
5103.241;1;;Primus;
5104.003;1;;Primus;
5104.007;1;;Primus;
5104.010;7;;Primus;
5104.013;1;;Primus;
5104.014;3;;Primus;
5104.019;1;;Primus;
5105.014;50;;Primus;
5105.039;81;;Primus;
5105.049;19;;Primus;
5105.050;70;;Primus;
5105.054;22;;Primus;
5105.061;9;;Primus;
5111.001;16;;Primus;
5111.002;1;;Primus;
5111.004;23;;Primus;
5111.005;4;;Primus;
5111.006;142;;Primus;
5111.007;4;;Primus;
5111.009;2;;Primus;
